case,family,giver,color,query,intent,arm,measurement_id,expected,top_id,top_text,correct,invalid,target_probability,contrast,edit_norm,capped,prohibited_proposal,useful_execution,unauthorized_execution
J03_g1_c1_recipient,J03,Susan,blue,recipient,keep,reflection_capped,J03_g1_c1_recipient/none,Joseph,7212, Joseph,1,0,0.6925870089154359,4.467254638671875,0.0,0,0,1,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,keep,intent_blind_reflection,J03_g1_c1_recipient/reflection,Joseph,607, her,0,1,0.09704136204274573,-0.0597686767578125,27.074657440185547,0,0,0,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,keep,wrong_intent_reflection,J03_g1_c1_recipient/reflection,Joseph,607, her,0,1,0.09704136204274573,-0.0597686767578125,27.074657440185547,0,0,0,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,keep,current_donor_oracle,J03_g1_c1_recipient/none,Joseph,7212, Joseph,1,0,0.6925870089154359,4.467254638671875,0.0,0,0,1,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,keep,textual_update,J03_g1_c1_recipient/none,Joseph,7212, Joseph,1,0,0.6925870089154359,4.467254638671875,0.0,0,0,1,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,keep,revoked_reflection,J03_g1_c1_recipient/none,Joseph,7212, Joseph,1,0,0.6925870089154359,4.467254638671875,0.0,0,0,1,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,swap,no_edit,J03_g1_c1_recipient/none,Susan,7212, Joseph,0,0,0.0079500580946304,-4.467254638671875,0.0,0,1,0,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,swap,d6_internal,J03_g1_c1_recipient/d6_internal,Susan,7212, Joseph,0,0,0.010281587849815232,-4.1556243896484375,14.282357215881348,0,1,0,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,swap,d6_task,J03_g1_c1_recipient/d6_task,Susan,7212, Joseph,0,0,0.00526631560021815,-4.91644287109375,9.535019874572754,0,1,0,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,swap,d6_yoked,J03_g1_c1_recipient/d6_yoked,Susan,7212, Joseph,0,0,0.0022055078602448023,-5.807861328125,19.702665328979492,0,1,0,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,swap,d6_ridge,J03_g1_c1_recipient/d6_ridge,Susan,607, her,0,1,0.09231448570170805,-0.1069488525390625,26.896995544433594,0,0,0,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,swap,reflection,J03_g1_c1_recipient/reflection,Susan,607, her,0,1,0.10301823147572957,0.0597686767578125,27.074657440185547,0,0,0,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,swap,reflection_capped,J03_g1_c1_recipient/reflection_capped,Susan,607, her,0,1,0.10301823147572957,0.0597686767578125,27.074657440185547,0,0,0,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,swap,intent_blind_reflection,J03_g1_c1_recipient/reflection,Susan,607, her,0,1,0.10301823147572957,0.0597686767578125,27.074657440185547,0,0,0,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,swap,wrong_intent_reflection,J03_g1_c1_recipient/none,Susan,7212, Joseph,0,0,0.0079500580946304,-4.467254638671875,0.0,0,1,0,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,swap,current_donor_oracle,J03_g1_c1_recipient/donor,Susan,14919, Susan,1,0,0.2744624731914703,1.7481155395507812,31.790315628051758,0,0,1,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,swap,textual_update,J03_g0_c1_recipient/none,Susan,14919, Susan,1,0,0.423789444412401,2.7999114990234375,0.0,0,0,1,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,swap,revoked_reflection,J03_g1_c1_recipient/none,Susan,7212, Joseph,0,0,0.0079500580946304,-4.467254638671875,0.0,0,1,0,0
J03_g1_c1_color,J03,Susan,blue,color,keep,no_edit,J03_g1_c1_color/none,blue,257, a,0,1,0.04195644235134876,-0.0845794677734375,0.0,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,keep,d6_internal,J03_g1_c1_color/none,blue,257, a,0,1,0.04195644235134876,-0.0845794677734375,0.0,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,keep,d6_task,J03_g1_c1_color/none,blue,257, a,0,1,0.04195644235134876,-0.0845794677734375,0.0,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,keep,d6_yoked,J03_g1_c1_color/none,blue,257, a,0,1,0.04195644235134876,-0.0845794677734375,0.0,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,keep,d6_ridge,J03_g1_c1_color/none,blue,257, a,0,1,0.04195644235134876,-0.0845794677734375,0.0,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,keep,reflection,J03_g1_c1_color/none,blue,257, a,0,1,0.04195644235134876,-0.0845794677734375,0.0,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,keep,reflection_capped,J03_g1_c1_color/none,blue,257, a,0,1,0.04195644235134876,-0.0845794677734375,0.0,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,keep,intent_blind_reflection,J03_g1_c1_color/reflection,blue,366," """,0,1,0.026546438312685015,-0.52801513671875,35.596534729003906,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,keep,wrong_intent_reflection,J03_g1_c1_color/reflection,blue,366," """,0,1,0.026546438312685015,-0.52801513671875,35.596534729003906,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,keep,current_donor_oracle,J03_g1_c1_color/none,blue,257, a,0,1,0.04195644235134876,-0.0845794677734375,0.0,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,keep,textual_update,J03_g1_c1_color/none,blue,257, a,0,1,0.04195644235134876,-0.0845794677734375,0.0,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,keep,revoked_reflection,J03_g1_c1_color/none,blue,257, a,0,1,0.04195644235134876,-0.0845794677734375,0.0,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,swap,no_edit,J03_g1_c1_color/none,blue,257, a,0,1,0.04195644235134876,-0.0845794677734375,0.0,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,swap,d6_internal,J03_g1_c1_color/d6_internal,blue,366," """,0,1,0.019045775601234084,-0.4474945068359375,63.419456481933594,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,swap,d6_task,J03_g1_c1_color/d6_task,blue,4171, blue,1,0,0.052471113285667635,0.27617645263671875,24.617835998535156,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,swap,d6_yoked,J03_g1_c1_color/d6_yoked,blue,2266, red,0,0,0.02439300867867999,-0.7123947143554688,69.50834655761719,1,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,swap,d6_ridge,J03_g1_c1_color/d6_ridge,blue,366," """,0,1,0.03374808772718941,-0.37508392333984375,33.16171646118164,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,swap,reflection,J03_g1_c1_color/reflection,blue,366," """,0,1,0.026546438312685015,-0.52801513671875,35.596534729003906,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,swap,reflection_capped,J03_g1_c1_color/reflection_capped,blue,366," """,0,1,0.026546438312685015,-0.52801513671875,35.596534729003906,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,swap,intent_blind_reflection,J03_g1_c1_color/reflection,blue,366," """,0,1,0.026546438312685015,-0.52801513671875,35.596534729003906,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,swap,wrong_intent_reflection,J03_g1_c1_color/none,blue,257, a,0,1,0.04195644235134876,-0.0845794677734375,0.0,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,swap,current_donor_oracle,J03_g1_c1_color/donor,blue,2266, red,0,0,0.038986192860020384,-0.25688934326171875,7.364527225494385,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,swap,textual_update,J03_g0_c1_color/none,blue,366," """,0,1,0.04142213067288388,-0.21399688720703125,0.0,0,0,0,0
J03_g1_c1_color,J03,Susan,blue,color,swap,revoked_reflection,J03_g1_c1_color/none,blue,257, a,0,1,0.04195644235134876,-0.0845794677734375,0.0,0,0,0,0
